1682752240.102415084838867,31.760766982166668,117.183684816333340,23.559999999999999
1682752240.197694063186646,31.760766978666666,117.183684816833335,23.561000000000000
1682752240.304538965225220,31.760766979666666,117.183684817000000,23.561000000000000
1682752240.399560928344727,31.760766980333333,117.183684816833335,23.559999999999999
1682752240.497953891754150,31.760766980666666,117.183684816833335,23.559999999999999
1682752240.590851068496704,31.760766981166668,117.183684816333340,23.559999999999999
1682752240.693901062011719,31.760766981666666,117.183684816333340,23.559999999999999
1682752240.787782907485962,31.760766982333333,117.183684816333340,23.559999999999999
1682752240.890801906585693,31.760766983000000,117.183684816333340,23.559999999999999
1682752240.985291004180908,31.760766983666667,117.183684816166661,23.559999999999999
1682752241.089255094528198,31.760766984000000,117.183684815999996,23.559999999999999
1682752241.192887067794800,31.760766984500002,117.183684815999996,23.559999999999999
1682752241.289423942565918,31.760766985000000,117.183684815999996,23.559999999999999
1682752241.389292001724243,31.760766985333333,117.183684815833331,23.559999999999999
1682752241.492491006851196,31.760766985666667,117.183684815500001,23.559999999999999
1682752241.586330890655518,31.760766986000000,117.183684815833331,23.559999999999999
1682752241.689387083053589,31.760766986499998,117.183684815666666,23.559999999999999
1682752241.792526960372925,31.760766986833332,117.183684816333340,23.559999999999999
1682752241.889550924301147,31.760766986666667,117.183684816833335,23.559999999999999
1682752241.989221096038818,31.760766985499998,117.183684816166661,23.559999999999999
1682752242.092581987380981,31.760766985833332,117.183684816333340,23.559999999999999
1682752242.186353921890259,31.760766986000000,117.183684815833331,23.559999999999999
1682752242.289273977279663,31.760766986499998,117.183684815833331,23.559999999999999
1682752242.392462015151978,31.760766986833332,117.183684815666666,23.559999999999999
1682752242.489470005035400,31.760766987166665,117.183684815500001,23.559999999999999
1682752242.590023040771484,31.760766987666667,117.183684815500001,23.559999999999999
1682752242.703979969024658,31.760766988000000,117.183684815500001,23.559999999999999
1682752242.799376964569092,31.760766988333334,117.183684815500001,23.559999999999999
1682752242.897888898849487,31.760766988666667,117.183684815500001,23.559999999999999
1682752242.992908000946045,31.760766989000000,117.183684815333336,23.559999999999999
1682752243.094065904617310,31.760766989499999,117.183684815000007,23.559999999999999
1682752243.191236019134521,31.760766989833332,117.183684815000007,23.559999999999999
