1682752241.098872661590576,31.760766983991463,117.183684815999342,23.560005453269135,-0.000000060766219,-0.000000947110852,0.000005453665708,-0.000012122330406,-0.000188940348771,0.001087958710830,0.013810737235313,-0.003576989734775,0.000048072592623,0.999898228006471,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1682752241.108887434005737,31.760766983975309,117.183684815997381,23.560022405692099,-0.000000247166021,-0.000002736371953,0.000022406034469,-0.000025102639750,-0.000168384017060,0.002297513880641,0.013809428951122,-0.003576897802197,0.000041407272013,0.999898246702930,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1682752241.118844747543335,31.760766983965844,117.183684815990631,23.560051133779631,-0.000000886726344,-0.000003786649962,0.000051134165761,-0.000103357776868,-0.000042572081869,0.003472743565504,0.013809452640666,-0.003576806342066,0.000034784931062,0.999898246955242,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1682752241.128826141357422,31.760766983963396,117.183684815975965,23.560091096833975,-0.000002275722381,-0.000004058511873,0.000091096537258,-0.000174959272420,-0.000011901655129,0.004534629400880,0.013809457389960,-0.003576788005784,0.000033457259843,0.999898247000548,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1682752241.138827323913574,31.760766983964860,117.183684815953626,23.560143090413021,-0.000004393695362,-0.000003895629439,0.000143090362627,-0.000248585237250,0.000044474290160,0.005862906105902,0.013809457434461,-0.003578118309192,0.000033438887205,0.999898242240965,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1682752241.148857116699219,31.760766983972392,117.183684815928572,23.560209108339670,-0.000006765449701,-0.000003060184496,0.000209108025922,-0.000224356605022,0.000122118372495,0.007301406399129,0.013808118640549,-0.003580804996951,0.000034731371710,0.999898251068034,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1682752241.158819913864136,31.760766983987924,117.183684815908549,23.560287337023606,-0.000008663763640,-0.000001338639502,0.000287338194021,-0.000156723910325,0.000223476336543,0.008403052259206,0.013804128856283,-0.003582185233624,0.000038674426886,0.999898301068543,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1682752241.168873310089111,31.760766984011703,117.183684815887872,23.560377092848270,-0.000010621742407,0.000001298461520,0.000377093981936,-0.000232791975262,0.000301142600774,0.009452762016129,0.013804133647031,-0.003582166772191,0.000037337178222,0.999898301119372,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1682752241.178881883621216,31.760766984038494,117.183684815866812,23.560477869613571,-0.000012617565496,0.000004268598359,0.000477870526845,-0.000166030710682,0.000292375911898,0.010685281549468,0.013806810528180,-0.003582111535345,0.000033352857200,0.999898264498731,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1682752241.188827037811279,31.760766984066795,117.183684815862847,23.560590375577224,-0.000012992283834,0.000007407838849,0.000590375009550,0.000090673741689,0.000338934660174,0.011939703554705,0.013806820050408,-0.003583397853753,0.000030688889305,0.999898259843525,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1682752241.198843479156494,31.760766984536755,117.183684816015244,23.560136583031955,0.000001446311243,0.000059518122493,0.000136582902356,0.000209316097440,0.000516539930058,0.013145258900250,0.013806819809800,-0.003586062433742,0.000030652077617,0.999898250295204,-0.000000000000156,-0.000000000000566,0.000000000010339,0.000000000000227,-0.000000000000060,0.000000000000000
1682752241.208848953247070,31.760766984584894,117.183684816040554,23.560274037831256,0.000003842437091,0.000064856140519,0.000274037424554,0.000269646883449,0.000550479579006,0.014330605002509,0.013810783834288,-0.003587503447518,0.000038633265369,0.999898190105556,-0.000000000000156,-0.000000000000566,0.000000000010339,0.000000000000227,-0.000000000000060,0.000000000000000
1682752241.218839168548584,31.760766984628280,117.183684816069444,23.560423238725708,0.000006580738947,0.000069665575780,0.000423239151929,0.000278549881828,0.000412349572558,0.015538966948110,0.013816061069674,-0.003587650075918,0.000049283092486,0.999898116207161,-0.000000000000156,-0.000000000000566,0.000000000010339,0.000000000000227,-0.000000000000060,0.000000000000000
1682752241.228832721710205,31.760766984663775,117.183684816097966,23.560585540275785,0.000009282103516,0.000073602326139,0.000585538963340,0.000262071561840,0.000375508418594,0.016941935246690,0.013817361740591,-0.003587760214690,0.000057263592488,0.999898097413958,-0.000000000000156,-0.000000000000566,0.000000000010339,0.000000000000227,-0.000000000000060,0.000000000000000
1682752241.238879919052124,31.760766984695852,117.183684816121811,23.560763324226880,0.000011541187548,0.000077159315144,0.000763324573002,0.000187622806676,0.000332547546358,0.018448154867499,0.013814674506959,-0.003587815770922,0.000061263273523,0.999898134108206,-0.000000000000156,-0.000000000000566,0.000000000010339,0.000000000000227,-0.000000000000060,0.000000000000000
1682752241.248833179473877,31.760766984718213,117.183684816137571,23.560953254164158,0.000013034686009,0.000079638186690,0.000953254627352,0.000112479551389,0.000165554872695,0.019716234749870,0.013813341239171,-0.003590500292865,0.000063869797840,0.999898142728601,-0.000000000000156,-0.000000000000566,0.000000000010339,0.000000000000227,-0.000000000000060,0.000000000000000
